track_name,artist_name,year,popularity,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,language
Sai Mantra - Om Shri Sainathay Namah - 108 Chants,Shankar Mahadevan,2014,2,Divine Chants of India,0.738,0.459,1190000.0,0.418,0.0,8.0,0.0952,-9.556,1.0,0.0243,89.715,4.0,0.444,Unknown
Mahamrityunjay Mantra,Shankar Mahadevan,2014,5,Shiv Mahamantras,0.527,0.423,447000.0,0.594,1.1e-05,8.0,0.0943,-8.41,1.0,0.0381,128.022,4.0,0.426,Unknown
Vellavi Manasu,"Shankar Mahadevan, Padayappa Sriram",2014,36,Thilagar (Original Motion Picture Soundtrack),0.196,0.84,326922.0,0.827,2.39e-06,10.0,0.0839,-7.216,0.0,0.282,92.02,4.0,0.558,Unknown
Utha Jag Musafir,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.562,0.37,331533.0,0.444,0.0,8.0,0.0939,-8.819,1.0,0.0404,71.662,4.0,0.331,Unknown
India Waale,"Shankar Mahadevan, Rajiv Sundaresan, Raman, Mahadevan, Siddharth Mahadevan, Neeti Mohan",2014,19,Happy New Year,0.0195,0.722,237807.0,0.752,1.89e-05,4.0,0.0644,-5.089,1.0,0.0818,128.0,4.0,0.68,Unknown
"Neeya Pesiyathu (From ""Thirumalai"")",Shankar Mahadevan,2014,17,Star Hits of Vijay & Surya,0.139,0.739,277853.0,0.522,3.3e-06,7.0,0.0987,-8.587,1.0,0.0383,120.02,1.0,0.33,Unknown
Kanna Muchhe,"Shankar Mahadevan, Vaani Harikrishna",2014,39,Ulidavaru Kandanthe,0.556,0.62,319572.0,0.498,0.0,4.0,0.244,-7.321,1.0,0.0317,99.953,4.0,0.315,Unknown
Ganesh Mahamantra,Shankar Mahadevan,2014,0,Sacred Yoga Chant Collection for the New Year and Spiritual Meditation,0.908,0.428,465582.0,0.285,1.81e-05,10.0,0.143,-6.534,1.0,0.0279,143.733,4.0,0.0558,Unknown
Ya Jeevan Aaple Sarth Kara Re,Shankar Mahadevan,2014,19,Lokmanya - Ek Yugpurush (Original Motion Picture Soundtrack),0.257,0.783,263602.0,0.552,0.0,0.0,0.178,-9.407,1.0,0.0549,105.014,4.0,0.719,Unknown
Maha Ganapathim,Shankar Mahadevan,2014,9,Indian Fusion Music,0.621,0.446,252839.0,0.549,0.000348,5.0,0.0795,-7.21,1.0,0.0332,159.806,4.0,0.216,Unknown
Shani Beej Mantra - 11 Times,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.968,0.278,159032.0,0.0774,0.000267,7.0,0.0591,-15.73,1.0,0.0413,115.597,5.0,0.157,Unknown
Khushfehmiyan,Shankar Mahadevan,2014,6,One By Two,0.0963,0.689,277943.0,0.725,0.0,4.0,0.108,-5.568,0.0,0.0682,92.955,4.0,0.397,Unknown
Om Gan Ganapataye Namah,Shankar Mahadevan,2014,0,Ganesh - The Essential Prayers,0.883,0.555,422805.0,0.222,3.73e-05,3.0,0.132,-11.055,1.0,0.0277,87.864,4.0,0.146,Unknown
Paani Puri Dinchaka Dinchak,"Shankar Mahadevan, Bheems",2014,5,Galipatam,0.27,0.709,230705.0,0.891,0.0,4.0,0.398,-6.788,0.0,0.32,154.984,4.0,0.587,Unknown
Belake Belake,Shankar Mahadevan,2014,19,Maanikya,0.626,0.39,71732.0,0.317,2.98e-05,0.0,0.171,-10.869,0.0,0.041,102.958,3.0,0.178,Unknown
Jaganu Jaganu Thaka,Shankar Mahadevan,2014,13,College Days (Original Motion Picture Soundtrack),0.0336,0.697,322955.0,0.954,0.0,7.0,0.0936,-3.26,1.0,0.0577,117.971,4.0,0.59,Unknown
Sadarame,"Shankar Mahadevan, V Nagendra Prasad",2014,9,Jai Lalitha (Original Motion Picture Soundtrack),0.24,0.727,232857.0,0.856,4.34e-06,0.0,0.226,-8.804,0.0,0.162,83.986,4.0,0.784,Unknown
Dhoom Dhamaka,Shankar Mahadevan,2014,9,Belli,0.394,0.756,251401.0,0.914,0.000103,6.0,0.209,-7.763,1.0,0.329,78.018,4.0,0.721,Unknown
Vellavi Manasu,"Shankar Mahadevan, Padayappa Sriram",2014,5,Thilagar,0.194,0.841,326922.0,0.829,2.3e-06,10.0,0.0815,-7.211,0.0,0.281,92.018,4.0,0.54,Unknown
Thingalu Mulugidavo,"Shankar Mahadevan, Archana Ravi",2014,5,Simhadri,0.0853,0.766,259086.0,0.858,2.02e-05,1.0,0.0568,-6.792,0.0,0.0993,135.028,4.0,0.837,Unknown
Pirannee,Shankar Mahadevan,2014,5,To Noora with Love (Original Motion Picture Soundtrack),0.429,0.362,362919.0,0.773,5.69e-06,0.0,0.138,-6.989,0.0,0.091,182.618,3.0,0.801,Unknown
"Konjum Oraviniyum (From ""Jana"")",Shankar Mahadevan,2014,0,Hits of Shankar Mahadevan & Harish Raghavendra,0.147,0.731,265066.0,0.949,1.53e-06,6.0,0.132,-6.938,0.0,0.055,120.019,4.0,0.773,Unknown
"Vinnukku Palam (From ""Manase Maounama"")",Shankar Mahadevan,2014,0,Hits of Shankar Mahadevan & Harish Raghavendra,0.00686,0.777,249853.0,0.841,1.09e-06,9.0,0.313,-9.498,0.0,0.0395,129.999,4.0,0.873,Unknown
"Naan Paartha (From ""Maasi"")","Shankar Mahadevan, Saindavi",2014,3,Hits of Shankar Mahadevan & Harish Raghavendra,0.498,0.34,290013.0,0.591,0.0,5.0,0.0924,-7.528,0.0,0.0521,84.728,4.0,0.491,Unknown
"Koothadikuthu Koothadikuthu (From ""Azhagumagan"")",Shankar Mahadevan,2014,0,Hits of Shankar Mahadevan & Harish Raghavendra,0.427,0.822,299013.0,0.72,0.0,11.0,0.0419,-7.511,1.0,0.224,75.017,4.0,0.891,Unknown
"Neeya Pesiyathu (From ""Thirumalai"")",Shankar Mahadevan,2014,0,Music Director's Choice - Evergreen Moods of Love,0.139,0.739,277853.0,0.522,3.3e-06,7.0,0.0987,-8.587,1.0,0.0383,120.02,1.0,0.33,Unknown
Ente Padachavane,"Shankar Mahadevan, Afsal",2014,1,Mohabbath (Original Motion Picture Soundtrack),0.165,0.79,294821.0,0.752,0.0,4.0,0.315,-6.925,0.0,0.0811,128.004,4.0,0.582,Unknown
Kadhavai Saathadi,"Shankar Mahadevan, MC V-Key, MC AK, Suchitra, Deepiga",2014,0,Vingyani (Original Motion Picture Soundtrack),0.192,0.684,265195.0,0.789,0.0,6.0,0.0768,-8.599,1.0,0.126,128.015,4.0,0.487,Unknown
"Vannangal Neeyanal (From ""Venmegham"")","Shankar Mahadevan, Anuradha Sriram",2014,0,"Bye Bye 2014 - Tamil Blockbusters Songs of Year, Vol. 1",0.112,0.695,296982.0,0.611,1.78e-06,6.0,0.189,-9.103,0.0,0.051,119.917,4.0,0.558,Unknown
Aadipujyam,"Shankar Mahadevan, Sanjeev Abhyankar, Vijay Prakash, Shweta Pandit, Hema Sesai, Ashit Sesai",2014,0,"Sacred Chants of India - Mantras for a Positive Life: Devotional Songs of Ganesh, Shiva, Krishna, Devi, Baba, And Hanuman",0.515,0.114,66440.0,0.156,0.000389,1.0,0.08,-12.602,1.0,0.0333,76.306,3.0,0.201,Unknown
"Neeya Pesiyathu (From ""Thirumalai"")",Shankar Mahadevan,2014,0,Love Songs,0.139,0.739,277853.0,0.522,3.3e-06,7.0,0.0987,-8.587,1.0,0.0383,120.02,1.0,0.33,Unknown
Jai Ambe Gauri - Ambe Gauri Aarti,Shankar Mahadevan,2014,2,Devi - The Essential Prayers,0.55,0.527,462000.0,0.567,0.0,6.0,0.0902,-8.826,1.0,0.0343,96.004,4.0,0.805,Unknown
Jaanam Dilbar,Shankar Mahadevan,2014,0,Sada,0.593,0.426,319559.0,0.686,4.44e-05,10.0,0.148,-5.543,1.0,0.0362,87.726,4.0,0.545,Unknown
Govind Bolo,"Shankar Mahadevan, Ricky Kej",2014,0,Krishna Lounge,0.178,0.407,741293.0,0.367,0.0,6.0,0.094,-11.89,1.0,0.0323,119.534,4.0,0.272,Unknown
Gayatri Mantra,Shankar Mahadevan,2014,1,Devotional Classics for Today,0.57,0.685,336364.0,0.602,0.000235,3.0,0.0839,-10.775,0.0,0.0294,131.914,4.0,0.586,Unknown
While At Work (Om Namah Shivaya Dhun),Shankar Mahadevan,2014,0,Shiva - Essential Mahashivaratri Chants & Bhajans,0.184,0.418,889040.0,0.25,0.435,1.0,0.0874,-18.388,1.0,0.0375,114.839,5.0,0.28,Unknown
Nach Baliye,"Shankar Mahadevan, Sowmya Raoh, Loy Mendonsa",2014,0,Mardaani's Picks Vol-2 (Original),0.029,0.691,362762.0,0.916,0.0,9.0,0.121,-5.313,1.0,0.117,133.889,4.0,0.394,Unknown
Bhor Bhayi Din Chadh Gaya - Ambe Mata Aarti,Shankar Mahadevan,2014,1,Devi - The Essential Prayers,0.397,0.646,355240.0,0.662,0.0,8.0,0.392,-8.496,1.0,0.0734,88.034,4.0,0.932,Unknown
Shree Ganeshay Dheemahi,Shankar Mahadevan,2014,0,Spiritual Superlikes,0.699,0.616,406371.0,0.431,0.0,6.0,0.11,-9.43,0.0,0.0314,139.872,4.0,0.509,Unknown
Shani Chalisa,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.264,0.684,777008.0,0.562,0.0,9.0,0.0586,-9.842,1.0,0.0934,90.957,4.0,0.803,Unknown
Hare Krishna,Shankar Mahadevan,2014,0,Krishna Fusion,0.699,0.597,326250.0,0.536,0.0,5.0,0.112,-8.125,1.0,0.0308,95.946,4.0,0.536,Unknown
Naakadichu Paattupadi,"Shankar Mahadevan, Suraj Venjaramoodu",2014,0,Sakudumbam Syamala (Original Motion Picture Soundtrack),0.124,0.83,284738.0,0.855,0.0,4.0,0.0696,-3.138,1.0,0.186,130.044,4.0,0.955,Unknown
Shani Beej Mantra - 11 Times,Shankar Mahadevan,2014,0,Spiritual Superlikes,0.968,0.278,159032.0,0.0774,0.000267,7.0,0.0591,-15.73,1.0,0.0413,115.597,5.0,0.157,Unknown
Bandu Baja,Shankar Mahadevan,2014,0,Nee Naade Na! (Original Motion Picture Soundtrack),0.459,0.816,265277.0,0.862,3.43e-06,7.0,0.0814,-7.387,0.0,0.212,77.454,4.0,0.776,Unknown
Gayatri Mantra,Shankar Mahadevan,2014,0,New in 2014: South India Devotional,0.57,0.685,336364.0,0.602,0.000235,3.0,0.0839,-10.775,0.0,0.0294,131.914,4.0,0.586,Unknown
Dilruba Dilruba,Shankar Mahadevan,2014,0,Dil Deewangi,0.381,0.695,270560.0,0.816,0.0,2.0,0.459,-10.142,1.0,0.0548,112.056,4.0,0.666,Unknown
Sukhakarta Dukhaharta,Shankar Mahadevan,2014,0,Ganesh - The Essential Prayers,0.375,0.704,140236.0,0.618,0.0,6.0,0.0766,-7.426,1.0,0.0258,94.999,3.0,0.939,Unknown
Ganesh Beej Mantra,Shankar Mahadevan,2014,0,Ganesh Beej Mantra - Single,0.883,0.555,422805.0,0.222,3.73e-05,3.0,0.132,-11.055,1.0,0.0277,87.864,4.0,0.146,Unknown
Dil Tujh Pe Aane Laga,Shankar Mahadevan,2014,0,Dil Deewangi,0.877,0.659,249360.0,0.719,0.405,6.0,0.101,-11.123,1.0,0.122,128.54,4.0,0.515,Unknown
Ponninkilukkam,Shankar Mahadevan,2014,2,Aamayum Muyalum (Original Motion Picture Soundtrack),0.0967,0.741,234480.0,0.815,1.87e-05,7.0,0.067,-4.531,1.0,0.0982,150.108,4.0,0.808,Unknown
Jhali Punha - Male Version,Shankar Mahadevan,2014,0,Sakhi (Original Motion Picture Soundtrack),0.207,0.541,247347.0,0.533,1.6e-06,1.0,0.08,-10.2,1.0,0.0426,104.866,4.0,0.348,Unknown
Hi Raatr Pawasachi,Shankar Mahadevan,2014,0,"Olya Sanjveli, Vol. 1",0.295,0.758,310520.0,0.511,1.67e-05,5.0,0.196,-11.448,0.0,0.203,94.995,4.0,0.782,Unknown
Dhoom Dhamaka,Shankar Mahadevan,2014,0,Belli (Original Motion Picture Soundtrack),0.396,0.789,251401.0,0.914,0.000105,6.0,0.209,-7.763,1.0,0.312,77.989,4.0,0.722,Unknown
Mann Majhe,"Shankar Mahadevan, Prachala Amonkar",2014,0,Mann Ek Pakharu,0.541,0.638,232258.0,0.441,0.0,1.0,0.0707,-7.368,1.0,0.0329,92.965,4.0,0.428,Unknown
Thingalu Mulugidavo,"Shankar Mahadevan, Archana Ravi",2014,0,Simhadri (Original Motion Picture Soundtrack),0.0834,0.766,259086.0,0.857,1.96e-05,1.0,0.0574,-6.788,0.0,0.099,135.035,4.0,0.841,Unknown
Agyan Ko Is Lobh Ko - Mannat Geet,"Shankar Mahadevan, Siddharth Mahadevan",2014,0,Lalbaugcha Raja,0.592,0.599,412174.0,0.606,0.0,6.0,0.089,-7.967,1.0,0.0393,92.015,4.0,0.587,Unknown
Saibaba Aarati,Shankar Mahadevan,2014,0,Aashiyana (Original Motion Picture Soundtrack),0.519,0.366,631301.0,0.911,0.0,7.0,0.574,-4.073,1.0,0.168,150.031,4.0,0.253,Unknown
Vakratunda Mahakaya - for Removal of Obstacles,Shankar Mahadevan,2014,0,Prayers for an Auspicious Diwali,0.738,0.548,326400.0,0.44,1.71e-05,6.0,0.146,-7.109,0.0,0.0261,100.095,4.0,0.197,Unknown
Rama Nama Mahima,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.19,0.624,449985.0,0.733,0.0,0.0,0.135,-6.427,1.0,0.0621,94.063,4.0,0.462,Unknown
Om Jai Jagdish Hare - Vishnu Aarti,Shankar Mahadevan,2014,0,Prayers for an Auspicious Diwali,0.642,0.567,337493.0,0.46,0.0,6.0,0.201,-10.573,1.0,0.0303,95.967,3.0,0.746,Unknown
"Ippadiyea vittu vittu (From ""Arasaktchi"")","Shankar Mahadevan, Swarnalatha",2014,1,Hits of Harris Jayaraj & Yuvan Sankar Raja Suvasakatre,0.0356,0.822,337328.0,0.745,0.0,2.0,0.0777,-8.111,1.0,0.0566,112.926,4.0,0.738,Unknown
Sakhya Re,Shankar Mahadevan,2014,1,Ved Laavi Jeeva (Original Motion Picture Soundtrack),0.0976,0.487,215000.0,0.482,0.00121,6.0,0.103,-13.445,0.0,0.0725,159.743,4.0,0.277,Unknown
"Neeya Pesiyathu (From ""Thirumalai"")",Shankar Mahadevan,2014,2,Na. Muthu Kumar Special,0.139,0.739,277853.0,0.522,3.3e-06,7.0,0.0987,-8.587,1.0,0.0383,120.02,1.0,0.33,Unknown
Sai Mantra - Om Shri Sainathay Namah,Shankar Mahadevan,2014,2,Sai - The Essential Prayers,0.862,0.516,424280.0,0.302,0.0,8.0,0.104,-9.539,1.0,0.0259,84.036,4.0,0.146,Unknown
Punjabiya Partha - Club Mix,"Shankar Mahadevan, Sunidhi Chauhan",2014,0,Oru Modhal Oru Kadhal (Original Motion Picture Soundtrack),0.014,0.724,267573.0,0.829,0.000644,0.0,0.1,-7.965,0.0,0.0953,135.034,4.0,0.465,Unknown
Ari Anand Bhayo,Shankar Mahadevan,2014,0,Krishna: My World,0.644,0.588,270669.0,0.473,0.0,6.0,0.0957,-11.521,1.0,0.0441,146.19,3.0,0.71,Unknown
Shri Krishnam Sharanam,Shankar Mahadevan,2014,0,Krishna Nee Begane - Kannada Krishna Classics,0.664,0.691,708827.0,0.385,0.0111,11.0,0.0911,-12.425,1.0,0.0275,112.012,1.0,0.254,Malayalam
Saang Tu Sakhaye Majala,Shankar Mahadevan,2014,0,"Olya Sanjveli, Vol. 2",0.368,0.694,415413.0,0.466,5.57e-05,7.0,0.0654,-10.288,1.0,0.0305,131.025,1.0,0.302,Unknown
Shree Ganeshaya Dheemahi,Shankar Mahadevan,2014,0,Sacred Yoga Chant Collection for the New Year and Spiritual Meditation,0.726,0.608,407625.0,0.302,0.0,6.0,0.1,-15.134,0.0,0.0335,139.837,4.0,0.557,Unknown
Punjabiya Partha,"Shankar Mahadevan, Sunidhi Chauhan",2014,1,Oru Modhal Oru Kadhal (Original Motion Picture Soundtrack),0.342,0.705,271000.0,0.834,0.0,0.0,0.18,-6.396,0.0,0.129,135.058,4.0,0.847,Unknown
Amma,Shankar Mahadevan,2014,0,Manjunath (Original Motion Picture Soundtrack),0.781,0.582,251141.0,0.269,0.000328,4.0,0.094,-9.68,1.0,0.0291,130.124,4.0,0.138,Unknown
Shendur Laal Chadhayo,Shankar Mahadevan,2014,0,Ganesh - The Essential Prayers,0.385,0.708,136524.0,0.622,0.0,6.0,0.273,-7.019,1.0,0.0288,95.045,3.0,0.934,Unknown
Hare Krishna,Shankar Mahadevan,2014,0,Krishna Nee Begane - Kannada Krishna Classics,0.699,0.583,326250.0,0.535,0.0,5.0,0.112,-8.125,1.0,0.0313,95.963,4.0,0.536,Malayalam
Roj Kasa Paoos Gulabi,Shankar Mahadevan,2014,0,"Olya Sanjveli, Vol. 1",0.719,0.382,406387.0,0.277,0.000364,1.0,0.163,-11.231,1.0,0.0331,81.431,4.0,0.277,Unknown
Ankhiyan Mila Le,Shankar Mahadevan,2014,0,Dil Deewangi,0.577,0.598,237840.0,0.92,0.0,7.0,0.0834,-8.7,1.0,0.234,125.332,4.0,0.65,Unknown
Tharalina Ee Janam,Shankar Mahadevan,2014,0,Prabhanjanam (Original Motion Picture Soundtrack),0.614,0.59,242680.0,0.873,0.0,6.0,0.0883,-3.852,0.0,0.133,91.972,4.0,0.348,Unknown
Rama Nama Mahima,Shankar Mahadevan,2014,0,Ram Navami Special - Om Sai Ram,0.19,0.624,449985.0,0.733,0.0,0.0,0.135,-6.427,1.0,0.0621,94.063,4.0,0.462,Unknown
Jai Govinda Jai Balaji (Shree Tirupati Balaji Prarthana),Shankar Mahadevan,2014,0,Jai Govinda Jai Balaji (Shree Tirupati Balaji Prarthana) - Single,0.504,0.7,223129.0,0.803,0.0,3.0,0.0426,-5.032,1.0,0.0333,103.014,4.0,0.921,Unknown
Tumhi Aamhi Sakal Hindu,Shankar Mahadevan,2014,1,Swatantrate Bhagwati,0.463,0.473,409013.0,0.636,0.0,4.0,0.181,-6.064,1.0,0.029,101.966,4.0,0.445,Unknown
Sukhakarta Dukhaharta Aarti,"Shankar Mahadevan, Sanjeev Abhyankar, Vijay Prakash, Shweta Pandit, Hema Sesai, Ashit Sesai",2014,0,"Sacred Chants of India - Mantras for a Positive Life: Devotional Songs of Ganesh, Shiva, Krishna, Devi, Baba, And Hanuman",0.562,0.571,94200.0,0.601,0.0,8.0,0.282,-4.873,1.0,0.0584,187.758,3.0,0.818,Unknown
"Shri Ganesh Dhun (From ""Phaldata Ganesh"")",Shankar Mahadevan,2014,0,Morya Re!,0.699,0.456,475013.0,0.615,0.000134,6.0,0.0497,-6.974,1.0,0.0322,89.372,4.0,0.355,Unknown
Raghupati Raghav Raja Ram,Shankar Mahadevan,2014,0,Raghupati Raghav Raja Ram,0.473,0.482,550360.0,0.651,0.0,1.0,0.0794,-7.637,1.0,0.0516,109.984,4.0,0.425,Unknown
Raghupati Raghav Raja Ram,Shankar Mahadevan,2014,0,Devotional Classics for Today,0.445,0.482,550360.0,0.64,0.0,1.0,0.103,-7.855,1.0,0.0472,109.989,4.0,0.443,Unknown
Vannangal Neeyanal,"Shankar Mahadevan, Anuradha Sriram",2014,0,Venmegham (Original Motion Picture Soundtrack),0.112,0.695,296982.0,0.611,1.78e-06,6.0,0.189,-9.103,0.0,0.051,119.917,4.0,0.558,Unknown
Kanth Aani Aabhal,Shankar Mahadevan,2014,0,Sarivar Sari (Original Motion Picture Soundtrack),0.394,0.407,330627.0,0.546,0.0,0.0,0.205,-7.999,0.0,0.0346,123.821,4.0,0.55,Unknown
"Ippadiyea Vittu Vittu (From ""Arasaktchi"")","Shankar Mahadevan, Swarnalatha",2014,0,"""Enakke Enakkaa"" Love Songs",0.0356,0.822,337328.0,0.745,0.0,2.0,0.0777,-8.111,1.0,0.0566,112.926,4.0,0.738,Unknown
Gayatri Mantra,Shankar Mahadevan,2014,0,Greatest Chants - Greatest Singers,0.57,0.685,336364.0,0.602,0.000235,3.0,0.0839,-10.775,0.0,0.0294,131.914,4.0,0.586,Unknown
"Ippadiyea Vittu Vittu (From ""Arasaktchi"")","Shankar Mahadevan, Swarnalatha",2014,0,Na. Muthu Kumar Special,0.0356,0.822,337328.0,0.745,0.0,2.0,0.0777,-8.111,1.0,0.0566,112.926,4.0,0.738,Unknown
Mahamrityunjay Mantra,Shankar Mahadevan,2014,0,My Shiva Favourites,0.527,0.423,447000.0,0.594,1.1e-05,8.0,0.0943,-8.41,1.0,0.0381,128.022,4.0,0.426,Unknown
Govind Bolo,Shankar Mahadevan,2014,0,Krishna - The Essential Prayers,0.225,0.473,770000.0,0.869,1.3e-05,1.0,0.259,-6.899,1.0,0.0989,119.977,4.0,0.861,Unknown
"Kabir Dohe, Pt. 1",Shankar Mahadevan,2014,0,Kabir Jayanti Special,0.155,0.724,781280.0,0.823,3.82e-05,2.0,0.0862,-7.597,1.0,0.0668,126.011,4.0,0.555,Unknown
Madhurashtakam,Shankar Mahadevan,2014,0,Krishna Nee Begane - Kannada Krishna Classics,0.437,0.621,522723.0,0.528,1.79e-06,5.0,0.0924,-9.27,1.0,0.07,89.88,4.0,0.559,Malayalam
"Naan Paartha (From ""Maasi"")","Shankar Mahadevan, Saindavi",2014,0,"""Ennuyire"" Romantic Songs",0.498,0.34,290013.0,0.591,0.0,5.0,0.0924,-7.528,0.0,0.0521,84.728,4.0,0.491,Unknown
Swapnat Pahilelya,Shankar Mahadevan,2014,0,"Olya Sanjveli, Vol. 1",0.714,0.52,334467.0,0.504,0.000357,5.0,0.0813,-7.633,1.0,0.0304,94.879,4.0,0.386,Unknown
Barse Shravan Ghan Nila,Shankar Mahadevan,2014,0,"Olya Sanjveli, Vol. 2",0.372,0.619,341867.0,0.866,7.24e-05,6.0,0.47,-8.673,1.0,0.131,143.899,4.0,0.784,Unknown
Siragadipen,"Shankar Mahadevan, Srisha",2014,0,Siragadipen,0.358,0.531,291507.0,0.614,0.0,11.0,0.375,-7.461,1.0,0.0452,87.055,4.0,0.238,Unknown
Brahma Prabhavame,Shankar Mahadevan,2014,0,Padmavyooham (Original Motion Picture Soundtrack),0.0813,0.619,331959.0,0.646,2.78e-05,10.0,0.506,-8.541,0.0,0.0751,95.061,4.0,0.325,Unknown
Bhirbhirat Rimzimat Shravan,Shankar Mahadevan,2014,0,"Olya Sanjveli, Vol. 2",0.389,0.585,344200.0,0.83,0.0,1.0,0.0868,-9.314,1.0,0.14,169.946,4.0,0.839,Unknown
Kokanastha - Theme Song,Shankar Mahadevan,2014,0,Kokanastha (Original Motion Picture Soundtrack),0.258,0.622,159750.0,0.882,0.0,0.0,0.0958,-5.929,1.0,0.128,159.915,4.0,0.499,Unknown
Mann Ek Pakharu,Shankar Mahadevan,2014,0,Mann Ek Pakharu,0.518,0.558,255817.0,0.568,0.0,4.0,0.336,-9.204,1.0,0.164,84.986,4.0,0.527,Unknown
Garja Jayjaykar,Shankar Mahadevan,2014,0,Yashwantrao Chavan (Original Motion Picture Soundtrack),0.418,0.645,292000.0,0.454,0.0,2.0,0.434,-7.704,1.0,0.0313,82.978,4.0,0.308,Unknown
"En Anbay (From ""Mounam Pesiyathe"")",Shankar Mahadevan,2014,0,Music Director's Choice - Evergreen Moods of Love,0.35,0.656,286400.0,0.605,4.81e-06,11.0,0.126,-10.932,1.0,0.139,112.003,4.0,0.178,Unknown
Bandu Baja,Shankar Mahadevan,2014,0,Nee Naade Na!,0.455,0.815,265277.0,0.86,3.04e-06,7.0,0.0812,-7.383,0.0,0.214,77.457,4.0,0.761,Unknown
Punyadinamithile - Male Vocals,Shankar Mahadevan,2014,0,Ennadiki,0.595,0.617,299889.0,0.729,0.0,7.0,0.364,-4.968,1.0,0.0631,158.976,3.0,0.814,Unknown
Shaneshchar Stotram,Shankar Mahadevan,2014,0,Everyday Prayers - Saturday,0.944,0.582,453809.0,0.327,0.0,9.0,0.312,-8.756,1.0,0.0331,125.136,3.0,0.131,Unknown
Shani Dukha Bhanjan,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.239,0.683,272879.0,0.461,0.0,2.0,0.0944,-9.134,1.0,0.0461,155.898,4.0,0.397,Unknown
Belake Belake,Shankar Mahadevan,2014,0,Maanikya (Original Motion Picture Soundtrack),0.638,0.398,71732.0,0.316,3.71e-05,0.0,0.171,-10.869,0.0,0.0401,104.835,1.0,0.179,Unknown
Om Shanthi Ugraroopa Hanuman,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.0281,0.596,277838.0,0.971,4.08e-05,7.0,0.316,-6.222,1.0,0.154,135.037,4.0,0.278,Unknown
"Ippadiyea Vittu Vittu (From ""Arasaktchi"")","Shankar Mahadevan, Swarnalatha",2014,0,Music Director's Choice - Evergreen Moods of Love,0.0356,0.822,337328.0,0.745,0.0,2.0,0.0777,-8.111,1.0,0.0566,112.926,4.0,0.738,Unknown
"Koothadikuthu Koothadikuthu (From ""Azhagumagan"")",Shankar Mahadevan,2014,0,"Music Director's Choice Evergreen ""Smash Hits""",0.427,0.822,299013.0,0.72,0.0,11.0,0.0419,-7.511,1.0,0.224,75.016,4.0,0.891,Unknown
Innocent Heroes,Shankar Mahadevan,2014,0,Ek Nayi Umeed,0.214,0.568,417240.0,0.781,1.44e-06,8.0,0.315,-8.188,1.0,0.0418,128.943,4.0,0.584,Unknown
Angai,Shankar Mahadevan,2014,0,Rakhandaar (Original Motion Picture Soundtrack),0.33,0.619,342831.0,0.523,0.000112,4.0,0.144,-7.627,1.0,0.026,95.022,4.0,0.374,Unknown
"En Anbay (From ""Mounam Pesiyathe"")",Shankar Mahadevan,2014,0,Love Songs,0.35,0.656,286400.0,0.605,4.81e-06,11.0,0.126,-10.932,1.0,0.139,112.003,4.0,0.178,Unknown
Shree Ganeshay Dheemahi,Shankar Mahadevan,2014,0,15 Essential Divine Songs,0.699,0.616,406371.0,0.431,0.0,6.0,0.11,-9.43,0.0,0.0314,139.872,4.0,0.509,Unknown
Dum Dumak Dum Dumak,Shankar Mahadevan,2014,0,Superstar (Original Motion Picture Soundtrack),0.345,0.837,309840.0,0.534,0.0,8.0,0.111,-7.935,1.0,0.184,99.96,4.0,0.705,Unknown
Har Ek Dil Me Har Ek Kan Me - Vishwaroop Geet,Shankar Mahadevan,2014,0,Lalbaugcha Raja,0.646,0.611,508052.0,0.498,0.0,10.0,0.284,-9.288,1.0,0.0386,76.972,4.0,0.423,Unknown
Mooshika Vahana Modaka Hasta,Shankar Mahadevan,2015,28,My Ganesha Favourites - Shankar Mahadevan,0.755,0.663,123000.0,0.292,0.0,5.0,0.0798,-13.967,1.0,0.0348,103.145,4.0,0.388,Unknown
Mitwaa,"Shankar Mahadevan, Jaanvee Prabhu Arora",2015,56,Mitwaa (Original Motion Picture Soundtrack),0.397,0.346,278805.0,0.644,0.0,4.0,0.273,-6.811,1.0,0.0515,80.03,4.0,0.359,Unknown
Man Mandira,Shankar Mahadevan,2015,39,Katyar Kaljat Ghusli (Original Motion Picture Soundtrack),0.471,0.371,279572.0,0.594,0.0,4.0,0.0718,-9.752,1.0,0.0443,100.23,4.0,0.539,Unknown
Telugante,"Mickey J. Meyer, Shankar Mahadevan",2015,46,Subramanyam For Sale,0.509,0.856,261503.0,0.791,0.0139,1.0,0.37,-5.262,0.0,0.0658,108.758,3.0,0.877,Unknown
Sur Se Saji,"Shankar Mahadevan, Rahul Deshpande",2015,32,Katyar Kaljat Ghusli (Original Motion Picture Soundtrack),0.538,0.567,165562.0,0.642,0.0,6.0,0.0702,-7.823,0.0,0.0694,139.939,5.0,0.77,Unknown
